STORMNET_ID,Owner,Tot_Acres,Imp_Acres,ROW_Acres,Easement_Acres,Conveyance_Len_FT,STW_Conveyance_Len_FT,row_convey_length_ft,BMP_Per_DA,VDOT_BMP_Count,Treated_Acres,Inlets,Outlets,Buildings,County_Area,County_Area_Imp,Percent_STW_Easement,Percent_ROW,Percent_Treated
STMN0562055091,FFX,11.79209,5.449093,1.17803,0.797145,3014.03,1792.6,220.2,0,0,0,26,1,9,1.247335,1.081343,6.76,9.99,0
STMN0613431480,FFX,31.752279,14.24641,10.208358,0.796982,4115.78,1151.22,2382.48,1,0,0,37,3,1,0.745559,0.09005,2.51,32.15,0
STMN0191004966,FFX,18.180543,3.551832,2.198028,0.796308,1485.91,950.28,335.55,0,0,0,9,2,0,0,0,4.38,12.09,0
STMN1062500289,FFX,9.477164,3.816506,0.021797,0.795134,1918.76,299.75,23.4,1,0,10.38,17,2,0,9.409615,3.800297,8.39,0.23,100
STMN0514420444,Arlington County,22.515852,11.151733,2.58482,0.79481,2397.28,1595.75,466.66,0,0,0,24,0,0,0,0,3.53,11.48,0
STMN0252410885,VDOT,32.569778,8.161528,4.501143,0.794703,3349.67,2281.57,453.27,0,0,0,23,1,0,0,0,2.44,13.82,0
STMN0974496674,FFX,39.919967,14.136935,8.079801,0.794407,4733.6,1800.53,2895.58,0,0,0,44,1,0,0,0,1.99,20.24,0
STMN0484425069,FFX,15.650383,6.514134,0,0.793474,2352.15,2098.21,0,0,0,0,18,1,0,2.872237,0.001816,5.07,0,0
STMN0881477671,FFX,11.029108,4.835426,2.317216,0.792993,1926.01,953.8,305.05,1,0,0,13,5,0,0.099103,0.008034,7.19,21.01,0
STMN0111503543,FFX,3.690907,0.805945,0.13804,0.792807,583.32,583.32,0,0,0,0,1,2,0,0.609231,0,21.48,3.74,0
STMN0784467508,FFX,33.734504,13.057182,4.786926,0.792761,4942.68,1567.22,2143.61,4,0,0.78,38,3,0,0,0,2.35,14.19,2.312173
STMN0813463739,FFX,3.19747,1.026447,0,0.792333,902.47,563.89,0,1,0,10.13,3,1,1,0.01171,0,24.78,0,100
STMN0713445765,VDOT,89.016625,25.350298,25.91274,0.792248,5758.96,744.43,4696.42,0,0,0,31,9,0,0,0,0.89,29.11,0
STMN0981490006,FFX,15.387542,4.884836,3.086741,0.79092,2363.01,1483.65,315.33,0,0,0,13,4,0,0,0,5.14,20.06,0
STMN1022484989,FFX,6.45078,1.406508,0.672816,0.790221,392.71,212.54,180.23,0,0,0,3,1,0,0.044737,0,12.25,10.43,0
STMN0543047076,FFX,9.243694,3.546111,0.851344,0.788487,1511.91,1184.13,188.09,1,0,3.373002,15,2,0,0,0,8.53,9.21,36.489768
STMN0441063328,FFX,16.730601,4.860465,0,0.788011,3317.64,364.84,0,1,0,25.3,11,4,0,0,0,4.71,0,100
STMN0473056939,FFX,42.139423,9.869732,6.856084,0.788007,5334.6,1877.36,2761.24,0,0,0,30,8,1,0.005149,0,1.87,16.27,0
STMN1101499124,VDOT,6.072224,1.859072,1.774911,0.787567,812.23,262.63,301.49,0,0,0,5,1,0,0,0,12.97,29.23,0
STMN0682443015,FFX,23.935087,9.540251,0.835335,0.787464,2854.92,1125.27,63.3,2,0,0,16,7,1,7.014936,4.194598,3.29,3.49,0
STMN0701440681,FFX,24.530718,8.765222,5.367321,0.787436,3468.3,1982.81,1204.32,0,0,0,25,1,0,0,0,3.21,21.88,0
STMN0891475805,FFX,37.972263,12.831537,8.350101,0.786026,4668.01,2257.01,2330.48,0,0,0,43,2,0,0,0,2.07,21.99,0
STMN0981489978,FFX,9.318118,2.996859,1.802124,0.785517,1355.77,569.68,750.27,1,0,0,11,3,0,0,0,8.43,19.34,0
STMN0363084109,FFX,13.749645,3.094305,2.575309,0.785105,1609.64,737.69,900.8,0,0,0,7,2,0,0.131138,0,5.71,18.73,0
STMN0302408771,FFX,83.25394,28.176533,15.143892,0.782587,7428.24,1667.67,5244.13,18,0,29.4676,53,8,0,0,0,0.94,18.19,35.394841
STMN0894482197,VDOT,39.066641,18.872312,10.10654,0.781333,5781.12,1685.55,1382.2,1,1,0,42,7,0,1.465286,0.727052,2,25.87,0
STMN0553436780,FFX,25.770168,7.570415,3.205809,0.780836,3535.54,1686.32,1691.2,0,0,0,39,1,0,0,0,3.03,12.44,0
STMN1002487247,FFX,9.125124,0.984124,0.048363,0.779286,1041.21,1041.21,0,0,0,0,0,1,1,2.767016,0,8.54,0.53,0
STMN0283017648,FFX,22.190129,5.420204,3.856644,0.778874,2180.69,1098.43,858.49,0,0,0,19,2,0,0.26998,0,3.51,17.38,0
STMN0562041877,FFX,21.011875,14.778764,1.930991,0.777439,4418.42,1373.46,299.67,2,0,14.26,36,1,2,6.163335,4.137212,3.7,9.19,67.866389
STMN0263017534,FFX,42.772675,14.60575,8.597308,0.774185,6115.66,1870.74,2530.62,3,0,10.57,39,4,0,0,0,1.81,20.1,24.712039
STMN0931470629,Private,26.50252,20.273415,3.302214,0.773874,6098.06,1433.54,674.01,4,0,5.73,42,0,0,0,0,2.92,12.46,21.620586
STMN0772458988,FFX,26.400779,9.890653,2.766802,0.773543,3389.79,2763.25,149.29,1,0,0.06,26,1,0,0,0,2.93,10.48,0.227266
STMN0263018611,FFX,17.186153,3.364748,2.749785,0.773377,2943.52,1050.58,869.89,0,0,0,5,6,0,0,0,4.5,16,0
STMN0111402151,FFX,7.08369,2.369522,1.960765,0.772122,1013.61,642.89,235.38,0,0,0,6,1,0,0,0,10.9,27.68,0
STMN0614430884,FFX,14.727829,5.096258,3.259269,0.770265,1407.66,332,1120.99,0,0,0,10,1,1,0.421832,0.002962,5.23,22.13,0
STMN0182005820,FFX,22.842898,3.80081,2.94445,0.769806,2949.96,1218.28,1510.27,1,0,0,14,5,0,0.055131,0,3.37,12.89,0
STMN0124003584,FFX,9.896873,2.275744,2.281229,0.768987,1039.55,894.14,136.73,0,0,0,7,2,0,0,0,7.77,23.05,0
STMN0193063469,FFX,25.158573,3.215877,1.227738,0.767336,5436.63,1675.8,307.14,0,0,0,48,20,1,11.243563,0.362758,3.05,4.88,0
STMN0213406131,FFX,26.827083,8.580401,7.723517,0.767255,3288.75,1967.8,612.08,3,0,0.689,17,5,0,0,0,2.86,28.79,2.5683
STMN0191005038,FFX,6.975418,2.125051,1.541567,0.765901,1122.78,760.97,235.26,0,0,0,7,1,1,0.269435,0.013906,10.98,22.1,0
STMN0361020693,FFX,9.597424,1.32104,1.013488,0.765874,654.33,393.16,124.47,1,0,0,3,3,0,0,0,7.98,10.56,0
STMN0642049297,FFX,6.804666,3.626735,0.21911,0.764844,2032.41,1839.54,4.99,1,0,1.99,17,2,2,0.514889,0.388626,11.24,3.22,29.244636
STMN0443039774,FFX,13.438014,4.296767,2.28715,0.764623,1451.17,1013.83,248.82,0,0,0,12,1,0,0,0,5.69,17.02,0
STMN0254015344,FFX,12.44212,4.593938,2.556856,0.763946,1875.7,986.86,615.48,0,0,0,13,0,0,0,0,6.14,20.55,0
STMN0893092815,VDOT,6.954987,1.581017,0.64125,0.763658,386.34,331.33,59.55,1,0,0,1,1,0,0.052226,0.003188,10.98,9.22,0
STMN0794466435,FFX,9.511147,2.481284,1.612139,0.762794,738.77,417.24,300.7,0,0,0,6,1,1,0.308973,0,8.02,16.95,0
STMN0353030358,FFX,10.924238,3.90603,2.243839,0.762512,1505.71,1177.23,326.81,1,0,10.06,11,2,0,0,0,6.98,20.54,92.088808
STMN0283019081,FFX,35.880804,11.143399,7.115163,0.760673,4094.5,2181.16,1580.67,2,0,0.375,27,0,0,0,0,2.12,19.83,1.045127
STMN1074501721,FFX,4.814062,0.214319,0,0.760622,952.74,414.58,0,2,0,0.89,6,2,0,0,0,15.8,0,18.487506
STMN0472030854,FFX,16.426156,2.640792,1.215536,0.760531,1691.77,737.52,63.01,1,0,2.63,13,3,0,0,0,4.63,7.4,16.01105
STMN0481035072,FFX,33.203435,13.74151,1.879314,0.760359,5226.02,739.94,400.11,0,0,0,37,1,1,23.548562,10.459323,2.29,5.66,0
STMN0562053117,VDOT,14.236013,9.005347,3.210221,0.760203,3215.03,1362.7,615.96,0,0,0,28,0,2,0.51605,0.493557,5.34,22.55,0
STMN0442036148,FFX,10.899744,6.07532,1.785378,0.759712,2282.9,1504.3,225.83,1,0,10.2,18,1,0,0,0,6.97,16.38,93.580184
STMN0564048248,VDOT,34.480606,8.785629,4.861765,0.758573,4620.25,241.95,1989.35,1,1,0,36,2,0,1.755152,0.078812,2.2,14.1,0
STMN0253414371,FFX,19.753913,5.879607,2.937407,0.75855,1855.96,989.57,603.14,1,0,0,15,2,0,0,0,3.84,14.87,0
STMN0553090405,VDOT,4.300847,1.4036,1.841622,0.756949,384.03,19.25,360.31,0,0,0,3,2,0,0,0,17.6,42.82,0
STMN0822053443,FFX,9.021487,4.024415,0.703676,0.756903,2189.47,1517.93,101.45,0,0,0,19,0,0,0,0,8.39,7.8,0
STMN0163514071,FFX,11.311988,6.247421,0.923058,0.756772,4476.62,1531.76,190.08,0,0,0,41,2,0,0,0,6.69,8.16,0
STMN0242011894,Private,34.503407,19.502782,1.262825,0.755625,8007.75,1841.9,575.13,4,0,7.81,41,4,0,0,0,2.19,3.66,22.635447
STMN0614431452,FFX,25.59169,7.836984,4.511815,0.754955,3259.74,980.11,1483.6,3,0,1.16,21,2,1,0.030998,0,2.95,17.63,4.532721
STMN0443070731,FFX,2.566196,1.493542,1.4712,0.753435,357.9,0,140.73,0,0,0,2,0,1,0.307433,0.160795,29.36,57.33,0
STMN0832505284,Private,20.698616,14.679113,0.546443,0.75343,3994.49,2364.55,3.5,0,0,0,31,1,1,15.710753,10.853299,3.64,2.64,0
STMN0542044289,FFX,9.425355,2.932881,1.581575,0.753086,1454.57,630.79,828.82,1,0,2.82865,13,2,0,0,0,7.99,16.78,30.01107
STMN0452036279,FFX,10.528146,4.721331,0.913843,0.752762,2264.37,1615.2,435.49,1,0,0,14,3,0,0,0,7.15,8.68,0
STMN0552041492,Private,2.923074,0.987556,0,0.752107,145.37,110.65,0,0,0,0,2,1,0,0,0,25.73,0,0
STMN0111503247,FFX,6.20907,0.914031,0.302382,0.750677,732.66,339.56,107.34,0,0,0,2,1,0,0.057146,0,12.09,4.87,0
STMN0364027469,FFX,29.784007,5.449419,3.886813,0.750557,3166.05,739.18,1682.22,1,0,0.416,10,6,0,0,0,2.52,13.05,1.396723
STMN0884483435,FFX,33.493189,13.669687,7.954632,0.750247,4391.56,1808.76,2375.67,0,0,0,34,0,0,0.729981,0,2.24,23.75,0
STMN0681443321,FFX,7.355094,1.756889,1.381287,0.747278,1365.59,1066.34,136.94,1,0,3.08,8,2,0,0,0,10.16,18.78,41.875738
STMN0801455535,FFX,50.679535,20.297647,21.300608,0.744989,5401.89,1143.86,3847.82,0,1,0,40,5,0,0,0,1.47,42.03,0
STMN0493423943,Unknown,7.912547,1.287319,1.20429,0.743779,791.87,703.61,115.37,0,0,0,6,1,0,0,0,9.4,15.22,0
STMN0903077847,FFX,7.609724,2.962503,1.613261,0.74347,1452.87,960.5,351.76,0,0,0,8,1,0,0.58606,0,9.77,21.2,0
STMN0881477117,VDOT,14.268909,5.578679,2.235938,0.74341,2806.04,790.64,80.96,2,1,10.8,17,5,0,1.834993,0,5.21,15.67,75.689043
STMN0391022488,VDOT,47.960037,25.87986,8.325862,0.743381,11657.48,2259.29,5089.46,16,0,0,75,6,0,0,0,1.55,17.36,0
STMN0442033926,FFX,22.88351,8.796479,5.169385,0.741426,2488.61,1496.82,877.75,0,0,0,21,1,1,0.008887,0.000016,3.24,22.59,0
STMN0694448393,VDOT,28.844516,17.231971,8.318758,0.741304,5022.18,1801.85,1395.7,2,0,2.04,36,2,1,0.00044,0.000412,2.57,28.84,7.072401
STMN0452074543,FFX,17.642647,9.542328,0.342267,0.740991,5644.96,296.43,270.94,1,0,19.3,41,5,0,0,0,4.2,1.94,100
STMN0802454693,FFX,34.775969,24.673393,3.644522,0.740728,9368.18,1769.09,2411.22,6,0,13.39,78,0,2,10.579121,8.491934,2.13,10.48,38.503601
STMN0794466084,FFX,2.286835,1.34158,0,0.74002,399.83,160.29,0,1,0,0,2,1,1,0.000003,0,32.36,0,0
STMN0994076542,Private,15.313596,3.146838,0,0.739647,3842.88,186.37,0,1,0,14.8,25,3,0,0,0,4.83,0,96.646152
STMN0684449263,FFX,15.900829,4.767263,2.865329,0.739389,1804.64,1085.96,634,1,0,0,15,2,0,0,0,4.65,18.02,0
STMN0374026794,FFX,8.446888,1.652697,0.80161,0.738258,892.41,713.09,120.73,1,0,8.09,5,1,0,0,0,8.74,9.49,95.774905
STMN0184008870,FFX,38.432784,5.141727,3.628055,0.737909,3171.2,1502.76,1864.15,0,0,0,18,3,0,0,0,1.92,9.44,0
STMN1021485698,FFX,36.888527,11.915202,5.455813,0.737771,2336.91,903.14,633.62,4,0,1.01,14,1,1,6.718498,3.160763,2,14.79,2.737979
STMN0793466731,FFX,13.882033,6.790122,1.325734,0.737136,2684.68,1722.73,369.13,0,0,0,23,1,0,0,0,5.31,9.55,0
STMN0181004325,FFX,21.778906,6.592912,3.939804,0.736127,3102.02,1764,669.42,0,0,0,21,1,0,0,0,3.38,18.09,0
STMN0122402007,FFX,18.87053,2.026691,1.520965,0.735951,427.73,372.6,61.62,4,0,5,1,3,2,1.844101,0.03314,3.9,8.06,26.496343
STMN0064000130,FFX,15.16495,2.626535,1.668145,0.733984,528.11,432.25,83.23,0,0,0,4,4,0,0,0,4.84,11,0
STMN0284016896,FFX,8.091456,1.650091,1.538995,0.733086,603.82,64.84,550.26,0,0,0,6,2,0,0,0,9.06,19.02,0
STMN0262012731,FFX,15.124083,4.035654,0.32668,0.732006,2518,2497.02,0,0,0,0,19,1,0,0,0,4.84,2.16,0
STMN1074051975,FFX,70.378696,29.574388,30.614733,0.731938,14573.26,2064.78,7197.81,5,0,0.82,94,21,3,13.414308,2.31605,1.04,43.5,1.165125
STMN0681443705,FFX,22.57737,7.114115,3.429502,0.731507,2956.81,1668.52,1219.11,0,0,0,31,1,1,1.176541,0.523877,3.24,15.19,0
STMN0591430102,FFX,43.279899,22.155816,3.843255,0.73143,9479.93,1748.72,1625.43,7,0,9.25,71,5,3,22.470176,13.555646,1.69,8.88,21.372508
STMN0653050598,FFX,16.583147,3.977792,3.979955,0.731317,1734.98,962.13,889.24,1,0,5.32,18,1,0,0,0,4.41,24,32.080764
STMN0911473770,FFX,13.770361,12.488596,1.005236,0.731206,3312.38,1478.68,765.04,1,0,0,15,1,0,0,0,5.31,7.3,0
STMN0513421308,FFX,29.43947,20.352433,6.676872,0.730099,6808.87,1715.41,2836.75,3,0,1.89,54,1,2,2.11709,1.082171,2.48,22.68,6.419952
STMN0822452362,FFX,39.86481,13.275321,8.279921,0.729526,3167.56,984.84,1538.06,0,0,0,29,3,0,1.298805,0,1.83,20.77,0
STMN0462034805,FFX,52.483037,9.885733,3.442887,0.729514,2735.73,965.5,219.25,3,0,0.79,8,3,0,0.003149,0,1.39,6.56,1.505248
STMN0264086863,FFX,7.477928,2.13384,1.845553,0.72835,1660.02,216.92,1371.54,0,0,0,8,5,0,0,0,9.74,24.68,0
STMN0464090706,FFX,17.734134,1.796851,1.328287,0.727099,1639.62,1098.36,187.33,1,0,5.046,10,2,0,0,0,4.1,7.49,28.453603
STMN0441034532,FFX,5.49501,2.722205,1.516623,0.725891,1664.86,1127.16,450.97,0,0,0,15,2,1,0.014948,0,13.21,27.6,0
STMN0672059447,Private,6.252183,3.28491,0.265093,0.724628,1459.03,122.37,0,2,0,6.225,9,2,0,0,0,11.59,4.24,99.565235
STMN0774468918,FFX,19.723938,9.049469,2.211053,0.723869,3407.96,1818.76,837.53,1,0,0,23,6,0,0,0,3.67,11.21,0
STMN0534047988,FFX,14.580493,5.073549,1.144569,0.723192,2255.61,1319.18,235.69,2,0,14.02,16,4,0,0,0,4.96,7.85,96.155881
STMN0171503642,Other Jurisdiction,8.837651,5.259822,0.629241,0.72292,2338.8,977.01,0,1,0,4.34,19,4,0,0,0,8.18,7.12,49.108072
STMN0781457801,FFX,16.111533,3.351089,1.035972,0.721797,2558.65,1185.25,772.81,0,0,0,10,2,0,0.023416,0,4.48,6.43,0
STMN0563436224,FFX,11.028671,2.213799,1.872668,0.719069,730.09,452.32,172.92,1,0,0,3,3,1,1.326156,0,6.52,16.98,0
STMN0181006796,FFX,12.306414,4.466205,1.657674,0.718695,1867.91,1135,217.28,1,0,0,14,2,0,0,0,5.84,13.47,0
STMN0163062445,FFX,15.504756,11.55011,1.490007,0.71787,2302.32,461.16,794.35,1,0,4.05,18,4,1,0.00457,0,4.63,9.61,26.121018
STMN1002487330,FFX,22.764625,6.882048,1.884911,0.717086,4267.61,1786.2,292.58,0,0,0,25,0,1,12.000063,3.266175,3.15,8.28,0
STMN0551056518,FFX,6.632253,4.346155,0,0.716947,2609.03,2469.92,0,0,0,0,30,1,0,0,0,10.81,0,0
STMN0691442265,Private,60.685135,15.623846,3.653245,0.716085,9346.2,383.81,1464.16,3,0,8.02,77,8,1,27.872561,5.292608,1.18,6.02,13.215757
STMN0611427586,FFX,26.322222,7.423048,1.829394,0.715964,2620.83,578.42,647.64,0,0,0,25,3,2,21.531724,5.810402,2.72,6.95,0
STMN0123003589,FFX,17.808794,6.337624,0.778244,0.715914,3608.2,2358.43,351.46,0,0,0,30,1,0,0,0,4.02,4.37,0
STMN0721076693,FFX,3.280585,0.339399,0.203068,0.715496,972.02,745.97,18.71,1,0,2.99,6,1,1,0.443349,0.005474,21.81,6.19,91.142305
STMN0893482740,FFX,6.780812,2.601439,0.888286,0.714019,1264.97,1009.25,0,1,0,0,10,2,0,0.158679,0.00199,10.53,13.1,0
STMN0703446876,FFX,18.388365,5.105285,1.728506,0.713469,2601.48,850.27,400.43,0,0,0,16,1,1,6.527797,2.017542,3.88,9.4,0
STMN0441513216,FFX,34.630969,21.52548,3.705514,0.713398,6879.74,861.76,959.7,1,0,23.64,58,8,0,0,0,2.06,10.7,68.2626
STMN0063401625,VDOT,28.502451,5.983312,3.691067,0.712561,2140.02,950.48,1069.41,0,0,0,8,6,0,3.318852,0.004284,2.5,12.95,0
STMN0391021982,FFX,16.683732,5.971582,3.214955,0.712395,2977.28,780.46,2144.34,1,0,0,32,2,0,0,0,4.27,19.27,0
STMN0662444173,FFX,18.476449,7.148197,5.757261,0.711343,3555.98,1558.01,1411.29,1,0,0.06,26,1,0,0,0,3.85,31.16,0.324738
STMN0771459640,FFX,36.036978,14.133235,8.183998,0.709928,5461.33,1772.16,3192.34,0,0,0,42,2,1,2.10388,1.028427,1.97,22.71,0
STMN0404503743,VDOT,32.54123,10.392945,14.809514,0.709399,8636.71,352.4,7761.08,0,0,0,35,4,0,0,0,2.18,45.51,0
STMN0393028087,FFX,8.731884,1.459456,1.063543,0.709029,74.76,17.79,62.2,0,0,0,1,1,0,0,0,8.12,12.18,0
STMN0684052277,FFX,16.6506,5.165606,2.953816,0.70765,2762.35,1400.51,1064.28,1,0,0,22,2,2,1.036166,0.177193,4.25,17.74,0
STMN0024400416,Private,22.81906,2.595555,1.264176,0.707391,230.2,133.96,0,2,0,0,0,2,0,0,0,3.1,5.54,0
STMN1062500283,FFX,1.368951,0.104535,0,0.706516,204.8,204.8,0,1,0,0,0,1,0,0,0,51.61,0,0
STMN0694447703,FFX,33.737592,10.304645,6.457375,0.705116,4051.88,1942.19,1971.34,0,0,0,37,1,0,0.020984,0,2.09,19.14,0
STMN0562043082,FFX,4.887686,2.672455,0,0.704804,1472.08,1444.56,0,1,0,7.0719,11,2,0,0.002771,0,14.42,0,100
STMN0894482632,FFX,15.084843,7.534432,5.032304,0.704462,2692.84,1591.69,949.74,1,0,0,25,4,0,0,0,4.67,33.36,0
STMN0982489743,FFX,17.516721,7.012019,2.869239,0.704172,2539.33,2319.66,219.45,0,0,0,22,2,1,2.703559,0.909858,4.02,16.38,0
STMN0483425796,FFX,15.038732,4.208073,1.798632,0.703813,2065.41,1142.26,151.28,1,0,0,15,2,1,5.777936,1.191497,4.68,11.96,0
STMN0111402111,FFX,7.356899,1.788915,0.529697,0.70332,1862.76,1785.55,48.82,0,0,0,10,1,0,0.377549,0.056745,9.56,7.2,0
STMN0113002437,FFX,5.661843,1.258513,0.375946,0.703201,589.99,491.88,94.68,0,0,0,5,2,0,0,0,12.42,6.64,0
STMN0831077381,FFX,6.087792,1.118168,0.972829,0.701922,1253.93,629.52,755.05,0,0,0,20,1,1,0.261895,0,11.53,15.98,0
STMN0911503986,Private,13.158178,9.184944,0,0.701331,4096.33,1059.03,0,1,0,15.14,31,5,0,0,0,5.33,0,100
STMN0171093287,FFX,2.933861,1.840792,0,0.701193,682.01,260.06,0,0,0,0,8,1,0,0,0,23.9,0,0
STMN0813063530,FFX,7.961619,2.496331,1.190262,0.700622,1445.55,1031.49,439.31,1,0,2.215,12,1,1,0.0331,0,8.8,14.95,27.820972
STMN0994495099,VDOT,2.405123,1.266862,0.373756,0.700372,0,0,0,0,0,0,0,0,1,2.064067,1.011986,29.12,15.54,0
STMN1081070338,VPDES,18.877682,11.335654,0.185001,0.700362,2355.8,1291.58,0,5,0,0,12,1,1,3.386105,0.029319,3.71,0.98,0
STMN1103500891,FFX,14.118678,4.921229,2.075446,0.700286,1734.79,1233.22,316.29,1,0,0,10,2,0,0,0,4.96,14.7,0
STMN0112001672,FFX,7.188174,1.646429,0.929431,0.700128,1073.93,646.02,427,1,0,2.375482,12,3,0,0,0,9.74,12.93,33.047091
STMN0894482090,FFX,12.715946,4.965149,4.299261,0.698105,1528.23,237.08,749.41,1,0,0,13,3,1,1.120679,0.31413,5.49,33.81,0
STMN0112001538,FFX,4.100888,0.914418,0.349396,0.697971,484.11,428,52.55,1,0,2.89,4,3,0,0,0,17.02,8.52,70.472531
STMN0264017868,FFX,9.521889,2.02352,1.382578,0.697954,1458.39,675.58,408.42,0,0,0,3,2,0,0,0,7.33,14.52,0
STMN0562089018,VDOT,21.408135,8.963763,4.609171,0.697905,3378.86,477.5,1680.45,1,0,5.65,30,1,0,0,0,3.26,21.53,26.391833
STMN1102498435,FFX,32.748443,7.216348,4.928641,0.697542,3133.01,1521.2,781.69,1,0,0,16,9,0,0,0,2.13,15.05,0
STMN0891475905,FFX,11.06753,4.457972,0.822317,0.696148,1673.57,1102.7,163.19,1,0,0,13,3,1,0.059934,0.005898,6.29,7.43,0
STMN0282011494,FFX,0.809082,0.065474,0,0.696053,331.85,331.85,0,1,0,0,0,2,0,0,0,86.03,0,0
STMN0371021180,Private,9.007914,1.083745,0.257626,0.695411,400.09,112.26,0,0,0,0,0,1,0,0,0,7.72,2.86,0
STMN0831077354,FFX,2.73316,0.548702,0.853293,0.695316,855.76,777.56,572.86,0,0,0,10,1,2,0.408895,0.051875,25.44,31.22,0
STMN0673450695,FFX,10.541698,2.272737,2.172644,0.693644,1015.03,743.56,266.32,1,0,10.75,5,3,0,0,0,6.58,20.61,100
STMN0114002827,FFX,16.064336,7.348007,2.525314,0.692373,3480.51,56.73,769.88,0,0,0,20,2,0,0,0,4.31,15.72,0
STMN0651088411,FFX,17.904756,9.320099,2.811047,0.691124,4012.18,1708.75,584.9,2,0,1.19,35,1,0,0,0,3.86,15.7,6.646279
STMN0472034274,Private,27.53159,8.54232,2.180502,0.691043,5084.36,1224.74,419.55,4,0,14.055,27,5,1,6.878481,2.047407,2.51,7.92,51.050446
STMN0022503316,Unknown,12.073665,1.870819,0.944161,0.689406,1773.11,1038.05,25.55,1,0,0,8,6,0,0,0,5.71,7.82,0
STMN0161404994,FFX,129.90815,59.07281,3.078823,0.688513,16944.58,1897.15,624.53,4,0,0.45,125,9,1,0.200053,0.000417,0.53,2.37,0.346399
STMN0352022337,Private,37.384994,10.999693,5.503071,0.687884,5089.6,2019.34,968.24,1,0,0,20,8,0,0,0,1.84,14.72,0
STMN0974497117,FFX,5.057343,2.185558,1.072663,0.687799,329.96,136.55,182.04,0,0,0,4,1,0,0,0,13.6,21.21,0
STMN0881477185,FFX,12.926718,4.3447,2.743049,0.687701,1525.28,975.82,535.82,1,0,0,12,3,0,0.07017,0,5.32,21.22,0
STMN0551043485,FFX,14.786707,5.257524,2.426499,0.687582,2749.48,629.67,1370.98,0,0,0,30,5,0,1.117313,0.49094,4.65,16.41,0
STMN1064052132,FFX,10.825116,3.132318,2.684629,0.687395,1797.47,640.38,194.31,1,0,3.639118,6,2,0,0,0,6.35,24.8,33.617363
STMN0463038252,FFX,5.574797,2.846492,0.616015,0.687372,1261.85,841.91,393.84,0,0,0,16,0,1,0.050685,0.007489,12.33,11.05,0
STMN0374026440,FFX,32.575409,9.136707,6.270766,0.687341,4236.25,1702.74,2435.66,0,0,0,32,2,0,0.08677,0,2.11,19.25,0
STMN0194009685,FFX,31.098528,8.706524,5.753228,0.687277,1351.77,384.69,931.01,1,0,0,11,4,0,0,0,2.21,18.5,0
STMN0872477691,FFX,29.733832,9.388523,5.771337,0.686852,2819.18,1195.23,1423.57,0,0,0,18,2,0,0,0,2.31,19.41,0
STMN0111402352,FFX,3.325239,1.043034,0.529046,0.685997,537.27,374.58,1.2,1,0,0,1,2,0,1.005826,0.083083,20.63,15.91,0
STMN0471031100,FFX,22.849204,4.809503,3.772404,0.685476,2458.64,2149.28,186.91,2,0,0.42,19,1,0,0,0,3,16.51,1.838139
STMN0892475049,FFX,12.19216,3.278867,2.033652,0.685199,1193.45,814.63,269.53,0,0,0,9,1,1,0.481383,0.00005,5.62,16.68,0
STMN0934478380,FFX,16.26321,5.753218,3.117657,0.684681,1765.44,949.08,781.41,0,0,0,17,1,0,0,0,4.21,19.17,0
STMN0923479992,FFX,45.015646,12.996539,7.166491,0.684238,5901.72,2071.33,1829.77,0,0,0,40,5,1,0.170281,0,1.52,15.92,0
STMN0592429504,FFX,42.159874,15.164112,8.238039,0.68299,3541.47,1939.14,1162.36,0,0,0,32,2,0,0.002681,0.000155,1.62,19.54,0
STMN1014493205,FFX,43.196198,12.967118,8.881138,0.6825,4753.6,1177.06,1998.4,1,0,1.84,35,11,2,6.965915,1.060494,1.58,20.56,4.259634
STMN0494422887,Private,3.283137,1.385063,0.600158,0.682236,278.15,258.84,0,0,0,0,2,2,0,0,0,20.78,18.28,0
STMN0551057224,Private,5.443786,2.875789,0.42516,0.682106,1601.81,1437.79,60.17,0,0,0,10,1,0,0,0,12.53,7.81,0
STMN0642050001,VDOT,61.9933,2.940127,0.812112,0.681926,771.53,0,232.81,3,0,0.67,1,2,0,0,0,1.1,1.31,1.080762
STMN0823462451,FFX,0.969559,0.137851,0.056719,0.681891,266.84,266.84,0,0,0,0,0,1,0,0,0,70.33,5.85,0
STMN0402414922,FFX,29.74752,11.722505,4.908341,0.681218,4026.71,2006.84,1444.7,5,0,0.355,29,3,1,0.198701,0.014176,2.29,16.5,1.193377
STMN0361025601,FFX,25.217692,4.626578,3.099254,0.680878,1071.94,875.21,141.03,1,0,0,6,4,0,0.056815,0,2.7,12.29,0
STMN0753086821,FFX,25.981212,1.983098,0,0.680708,263.8,229.59,0,0,0,0,0,0,0,0.647189,0,2.62,0,0
STMN0881477111,FFX,12.83564,7.543625,2.857213,0.680289,1849.68,1465.49,281.71,0,0,0,18,2,0,0,0,5.3,22.26,0
STMN0984051253,FFX,14.46602,7.467865,2.08166,0.678456,1725.99,1521.55,87.93,1,0,0,14,2,1,0.090485,0,4.69,14.39,0
STMN0764469918,FFX,14.901208,2.302422,1.196567,0.678005,830.68,508.1,351.13,0,0,0,8,1,0,0,0,4.55,8.03,0
STMN0693448509,FFX,46.73,15.21989,10.042277,0.677585,4928.58,1857.86,2782.77,0,0,0,43,2,1,5.575635,1.027927,1.45,21.49,0
