OBJECTID_1,STORMNET_I,Owner,Count_PerDA,Type_AS,Type_BR,Type_DP,Type_FB,Type_FM,Type_GR,Type_MB,Type_OS,Type_Other,Type_PL,Type_PP,Type_RF,Type_RT,Type_SF,Type_TF,Type_TR,Type_UG,Type_VF,Type_VS,Type_WL,Type_WS,Type_WP,Sum_DRAINAGE_AREA,Sum_TREATED_AREA,Shape_Length,Shape_Area,Pct_Treated,Area_AC
164,STMN0064000454,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,4474.38977,748983.488,0,17.19436373
165,STMN0064000495,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494.283441,72290.4297,0,1.659566549
166,STMN0064000529,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4681.311118,790316.6626,0,18.14324665
167,STMN0064000636,VDOT,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.55,0,6347.983392,1555362.996,0,35.70636404
168,STMN0064055489,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595.705254,448687.3135,0,10.30048458
169,STMN0064059062,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.385862,162175.2894,0,3.723047248
170,STMN0064059068,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059.532908,32578.07587,0,0.747892704
171,STMN0064059073,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573.280603,120245.0288,0,2.760457065
172,STMN0064070072,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.44,48.44,3188.321616,265967.6663,100,6.105801886
173,STMN0064081876,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.96,5.81763,8521.541978,2948856.005,8.593669841,67.69668963
174,STMN0064091846,VDOT,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.81,3853.71342,348607.268,10.12126312,8.002953683
175,STMN0064401588,Private,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562,0.562,2013.223847,185884.1492,13.16982765,4.267329952
176,STMN0064503418,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68,17.68,4727.598121,470662.5386,100,10.80496835
177,STMN0064509382,FFX,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4589.476285,950776.543,0,21.82691336
178,STMN0071401063,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.35,6.473829,4905.336206,930881.385,30.29374825,21.37018156
179,STMN0071401102,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.878171,48334.02483,0,1.109600968
180,STMN0071401109,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700.021103,1021655.605,0,23.45407925
181,STMN0072073654,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24,17.24,3673.607232,685960.73,100,15.7475545
182,STMN0072400906,Private,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861.246714,912971.0952,0,20.95901623
183,STMN0072400916,Private,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786.43007,751441.7656,0,17.25079824
184,STMN0072400930,Private,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.6222103,3010.605829,0,0.069114276
185,STMN0072400931,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.7342123,7413.114586,0,0.170182375
186,STMN0072400951,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771.032929,159645.0978,0,3.664961809
187,STMN0072400962,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025.587429,345292.8192,0,7.926864104
188,STMN0072400970,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.1032622,20143.88658,0,0.462441854
189,STMN0072401009,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868.5807346,22625.27754,0,0.51940698
190,STMN0072401012,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3838.525623,533799.6779,0,12.25440342
191,STMN0072401020,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452.825016,325241.9775,0,7.466558276
192,STMN0072401032,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421.68552,78292.43427,0,1.797354165
193,STMN0072401035,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.1807847,33730.75952,0,0.774354785
194,STMN0072512127,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518.778453,51395.5668,0,1.179884582
195,STMN0073000180,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,0,3164.999832,193969.759,0,4.452950755
196,STMN0073000208,VDOT,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,4071.041259,741984.6231,0,17.03369125
197,STMN0073000250,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.26,0,3171.309014,499501.5056,0,11.46702258
198,STMN0073000315,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889.474507,73726.39805,0,1.692531978
199,STMN0073000317,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.7102575,16872.28571,0,0.387335932
200,STMN0073000325,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075.304385,93235.88883,0,2.14041005
201,STMN0073000402,VDOT,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,0,5413.765895,1334849.448,0,30.64404929
202,STMN0073000409,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3464.662344,564233.4211,0,12.95306883
203,STMN0073000435,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.811339,142749.9929,0,3.277102018
204,STMN0073000442,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.05,1.05,7329.327775,1771786.558,2.58145186,40.67478524
205,STMN0073000448,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818.360562,137710.908,0,3.161420085
206,STMN0073057013,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4654.77913,816102.9193,0,18.73522001
207,STMN0073057029,FFX,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.3,2372.908768,207534.9144,48.2750575,4.764365118
208,STMN0073066539,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,3089.500917,278145.8004,0,6.385374495
209,STMN0073075881,FFX,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.76,10.37,7164.772691,1519363.948,29.73055889,34.8799363
210,STMN0073086880,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425.922745,85199.1567,0,1.955911329
211,STMN0073086881,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618.363421,112115.4454,0,2.573826764
212,STMN0073512155,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080.146916,244429.3609,0,5.611348453
213,STMN0074000009,VDOT,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814.616603,131175.2823,0,3.011382162
214,STMN0074000127,VDOT,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.21,16.88,6219.004218,1505939.537,48.82598809,34.57175299
215,STMN0074000531,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45,0.45,6574.784971,2042488.653,0.959707735,46.88927508
216,STMN0074000538,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4679.798346,703413.5591,0,16.14821792
217,STMN0081076718,Private,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.72,2.52,7543.082871,2174652.915,5.047737052,49.92336119
218,STMN0081400771,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478.210132,121932.619,0,2.799198962
219,STMN0081400774,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4380.2227,935588.0595,0,21.47823237
220,STMN0081400778,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567.519617,195788.0978,0,4.494694238
221,STMN0081400784,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407.013499,73313.74455,0,1.683058719
222,STMN0081400785,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534.959005,91680.81616,0,2.104710351
223,STMN0081400787,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426.437762,213293.1915,0,4.896557499
224,STMN0081400788,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211.675723,299114.9673,0,6.866762253
225,STMN0081400790,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214.424026,367042.8973,0,8.426179189
226,STMN0081400795,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.5086528,41038.15651,0,0.942110208
227,STMN0081400800,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511.177354,289840.5891,0,6.653850975
228,STMN0081400807,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6319.824757,1659790.455,0,38.10369822
229,STMN0081400819,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266.188541,272130.0818,0,6.247272047
230,STMN0081400820,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4173.056484,844584.703,0,19.38907441
231,STMN0081400824,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533.907416,305525.0877,0,7.013918959
232,STMN0081400860,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268.791418,180902.7669,0,4.152972694
233,STMN0081400873,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.7241143,16503.11127,0,0.378860819
234,STMN0082054836,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3431.315293,212806.3266,0,4.885380574
235,STMN0082400751,FFX,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.24,30,5387.04966,1332996.973,98.03433911,30.60152215
236,STMN0082400757,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.19,0,4892.743846,1139170.915,0,26.15187034
237,STMN0082400760,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703.831897,113578.555,0,2.607415274
238,STMN0082400764,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249.332324,76774.0189,0,1.762496005
239,STMN0082503355,Private,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762.334493,146128.1465,0,3.354654064
240,STMN0082503356,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281.562561,61543.39759,0,1.412847653
241,STMN0083078530,FFX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4.8,1.32,2052.658698,164684.6972,34.91457978,3.780655555
242,STMN0083401439,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4797.695061,805231.3997,0,18.48564326
243,STMN0083401476,Private,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,6803.305638,1835826.54,0,42.14494682
244,STMN0083401503,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2459.454953,318667.9398,0,7.315638532
245,STMN0083401512,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089.729377,30102.3791,0,0.691058299
246,STMN0083401526,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.329261,59846.34664,0,1.373888568
247,STMN0083401530,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88,0,3295.863819,578248.0594,0,13.27480194
248,STMN0083401541,FFX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,51.289,0.589,10305.654,4589230.155,0.559064081,105.354649
249,STMN0083401572,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.7538278,3130.880311,0,0.071875409
250,STMN0083503410,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.054469,41332.92033,0,0.948877081
251,STMN0084401371,FFX,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.6,2.98,1933.190783,227852.2394,56.97037742,5.230788587
252,STMN0084401406,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332.017585,77307.98024,0,1.77475412
253,STMN0084401407,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030.47533,164369.6518,0,3.773423079
254,STMN0084401418,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.917832,33786.99026,0,0.775645671
255,STMN0084401422,VDOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,4911.462667,1144621.211,0.761122113,26.27699242
256,STMN0102402395,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613.101912,278095.405,0,6.384217571
257,STMN0102402407,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.94,0,7624.084167,1611444.764,0,36.99382942
258,STMN0102402414,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,5074.885026,957803.5584,0,21.98823209
259,STMN0102402663,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.08,0,2817.296461,231873.3737,0,5.323101496
260,STMN0102402675,FFX,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872.008243,213769.6575,0,4.907495698
261,STMN0102402744,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.29,0,9759.926931,2392542.397,0,54.92543542
262,STMN0102402764,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4371.658018,509562.7861,0,11.69799872
263,STMN0102402779,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231.277909,48503.81716,0,1.113498879
264,STMN0102402782,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440.145011,71274.21907,0,1.636237469
265,STMN0102402941,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,8018.534059,2351092.49,0,53.97387268
266,STMN0102402955,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3943.045152,515373.0318,0,11.83138414
267,STMN0102402961,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590.812147,369184.3598,0,8.475340599
268,STMN0102402978,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214.333642,121123.0378,0,2.78061346
269,STMN0102402987,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.501343,183429.3906,0,4.210976223
270,STMN0102403015,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,1.391735,4196.716751,445257.2566,13.61543989,10.22174099
271,STMN0102403053,VDOT,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5077.16857,1022730.052,0,23.47874524
272,STMN0102503256,VDOT,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.28,3.12,7601.313584,1734579.202,7.835136973,39.82061846
273,STMN0102503257,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6083.132923,1006106.521,0,23.09711995
274,STMN0102503553,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265.020433,191327.1422,0,4.392284377
275,STMN0103404081,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5396.594995,1280243.382,0,29.39046149
276,STMN0103404132,Private,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039.589718,170808.1306,0,3.921230803
277,STMN0103503270,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424.808748,348682.8311,0,8.004688381
278,STMN0103503612,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4204.379999,1059110.266,0,24.31392338
279,STMN0103509882,Private,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6488.191794,1264820.114,0,29.03639058
280,STMN0103509883,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6939.052484,2389406.372,0,54.85344192
281,STMN0104403710,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3606.049849,508969.1955,0,11.6843717
282,STMN0104403715,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6155.491737,1483346.84,0,34.05309396
283,STMN0104403716,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528.46087,80123.27016,0,1.839384542
284,STMN0104403721,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4185.075819,931230.0548,0,21.37818594
285,STMN0104403733,FFX,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,277.96,192.29,19445.58646,12662834.33,66.14726748,290.6998389
286,STMN0104403736,Other Jurisdiction,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4757.284314,937918.7661,0,21.53173824
287,STMN0104403834,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781.639924,112188.3316,0,2.575500009
288,STMN0104403861,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3985.692149,685437.1692,0,15.73553515
289,STMN0104403875,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279.300234,200223.7143,0,4.596522388
290,STMN0104403888,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587.312382,328800.623,0,7.548253863
291,STMN0104403893,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4902.035448,983433.0042,0,22.57660555
292,STMN0104403900,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3473.893607,478914.0552,0,10.99439786
293,STMN0104403912,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649.702758,117832.857,0,2.705080999
294,STMN0104403930,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.845054,51963.4458,0,1.192921342
295,STMN0104403934,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.796304,66252.35124,0,1.520950786
296,STMN0104403940,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.764686,182453.4634,0,4.188571929
297,STMN0111055750,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215.143646,62974.87664,0,1.445710022
298,STMN0111055762,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547.765177,83444.04141,0,1.915619265
299,STMN0111062524,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61,2.92,4397.827088,700699.4656,18.1525315,16.08591066
300,STMN0111063558,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,8.3,531.4670226,19418.13582,100,0.445780842
301,STMN0111067612,FFX,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.847094,102012.7015,0,2.341898751
302,STMN0111067665,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863.056826,154329.9148,0,3.542941508
303,STMN0111067666,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.525374,138842.6172,0,3.187400655
304,STMN0111073178,VDOT,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3834.134332,241565.0352,0,5.54559232
305,STMN0111073184,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4168.343955,219205.7001,0,5.032290562
306,STMN0111073194,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044.19126,127110.8276,0,2.91807475
307,STMN0111073239,VDOT/FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198.314916,42165.06822,0,0.967980645
308,STMN0111073241,VDOT,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.72,0,5630.336726,862153.2325,0,19.79239397
309,STMN0111402028,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4681.127613,558381.207,0,12.81871994
310,STMN0111402029,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024.410481,231923.4764,0,5.324251701
311,STMN0111402030,FFX,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.9,30.899999,7045.230549,1975013.448,68.15136241,45.34025133
312,STMN0111402111,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871.90067,320465.176,0,7.356897564
313,STMN0111402120,FFX,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21.2,21.2,5701.61205,1188938.986,77.67163133,27.29439261
314,STMN0111402138,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32,0,5160.303108,1145539.057,0,26.29806335
315,STMN0111402145,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.6671074,15673.04604,0,0.359805067
316,STMN0111402151,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870.96833,308564.3281,0,7.083690597
317,STMN0111402157,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.485665,52218.21922,0,1.198770158
318,STMN0111402162,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7074.044407,1613185.119,0,37.03378265
319,STMN0111402174,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852.113493,485568.9368,0,11.14717353
320,STMN0111402185,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985.116706,169012.9031,0,3.880017887
321,STMN0111402209,Private,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,2686.106943,187855.6648,0,4.312589905
322,STMN0111402210,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935.9461087,29670.91869,0,0.681153292
323,STMN0111402215,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83,0,3652.011848,385050.9418,0,8.839588659
